Location,Product_Description,Product_Category,Quantity,Avg_Price
California,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Apparel,1.0,53.64
California,Google Men's Skater Tee Grey,Apparel,1.0,16.5
California,Google Toddler Short Sleeve Tee White,Apparel,1.0,14.02
California,Google Twill Cap,Apparel,1.0,9.07
California,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,15.67
California,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,15.67
California,Google Women's Fleece Hoodie,Apparel,1.0,46.21
California,Google Men's Pullover Hoodie Grey,Apparel,1.0,42.91
New Jersey,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,25.78
California,Android Heavyweight Long Sleeve Badge Tee Black,Apparel,1.0,33.0
California,Google Men's Pullover Hoodie Grey,Apparel,1.0,42.91
California,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,90.77
California,YouTube Youth Short Sleeve Tee Red,Apparel,1.0,19.59
New York,Google Twill Cap,Apparel,10.0,11.34
New York,Android Women's Fleece Hoodie,Apparel,1.0,57.76
New York,Android Women's Fleece Hoodie,Apparel,1.0,57.76
New York,Google Men's  Zip Hoodie,Apparel,1.0,57.76
California,YouTube Men's Short Sleeve Hero Tee  White,Apparel,1.0,17.53
New Jersey,Google Men's  Zip Hoodie,Apparel,1.0,46.21
New Jersey,Google Men's  Zip Hoodie,Apparel,1.0,46.21
New Jersey,Google Men's Performance Polo Grey/Black,Apparel,1.0,74.27
California,YouTube Men's Vintage Tee,Apparel,1.0,19.59
California,Google Twill Cap,Apparel,1.0,9.07
California,Google Men's Pullover Hoodie Grey,Apparel,1.0,42.91
California,Google Men's Pullover Hoodie Grey,Apparel,2.0,42.91
California,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,14.02
California,Google Men's  Zip Hoodie,Apparel,1.0,46.21
California,Google Men's Pullover Hoodie Grey,Apparel,1.0,42.91
California,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,25.78
California,Android Men's Short Sleeve Hero Tee White,Apparel,1.0,17.53
California,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,19.59
California,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,4.0,17.53
California,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53
California,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53
California,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,25.78
California,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,25.78
California,Google Tri-blend Hoodie Grey,Apparel,1.0,41.26
California,Google Men's Long Sleeve Raglan Cranberry,Apparel,1.0,25.78
California,Google Men's  Zip Hoodie,Apparel,2.0,57.76
California,Google Men's  Zip Hoodie,Apparel,2.0,57.76
California,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,14.02
California,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,14.02
New York,Google Men's  Zip Hoodie,Apparel,1.0,57.76
New York,Google Tri-blend Hoodie Grey,Apparel,1.0,41.26
California,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1.0,20.62
California,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1.0,20.62
California,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,20.62
California,Google Men's  Zip Hoodie,Apparel,1.0,46.21
California,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,19.59
California,Android Toddler Short Sleeve T-shirt Pink,Apparel,1.0,17.53
California,Google Toddler Short Sleeve T-shirt Yellow,Apparel,1.0,17.53
California,You Tube Toddler Short Sleeve Tee Red,Apparel,1.0,17.53
California,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,14.02
California,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,61.89
California,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2.0,17.53
California,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,25.78
California,Google Vintage Henley Grey/Black,Apparel,1.0,30.94
California,Google Men's Long Sleeve Raglan Cranberry,Apparel,1.0,25.78
California,Google Women's Fleece Hoodie,Apparel,1.0,57.76
California,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53
California,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,19.59
California,Google Men's  Zip Hoodie,Apparel,1.0,57.76
California,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,17.53
California,Google Twill Cap,Apparel,1.0,11.34
California,Google Twill Cap,Apparel,1.0,11.34
California,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,1.0,15.67
Chicago,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,14.02
Chicago,Google Twill Cap,Apparel,1.0,11.34
Chicago,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53
Chicago,Google Men's Around The Block Short Sleeve Tee Ash,Apparel,1.0,20.62
Chicago,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,17.53
Chicago,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,4.0,19.59
California,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,5.0,17.53
California,Google Men's Vintage Badge Tee White,Apparel,2.0,19.59
California,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,6.0,17.53
California,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,5.0,17.53
California,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Apparel,2.0,77.36
California,Google Tri-blend Hoodie Grey,Apparel,2.0,41.26
California,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,77.36
Chicago,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,1.0,24.75
Chicago,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,16.5
Washington DC,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,15.67
Washington DC,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53
Washington DC,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,20.62
Washington DC,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,15.67
Washington DC,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,3.0,15.67
Washington DC,Android Men's  Zip Hoodie,Apparel,1.0,57.76
Washington DC,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,17.53
Washington DC,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67
Washington DC,Google Men's Short Sleeve Hero Tee Heather,Apparel,1.0,15.67
Washington DC,Google Men's Pullover Hoodie Grey,Apparel,1.0,42.91
Washington DC,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,19.59
California,Google Onesie Green,Apparel,1.0,19.8
California,YouTube Men's Vintage Tee,Apparel,1.0,15.67
California,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5
New York,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,2.0,15.67
New York,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,14.02
New York,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,15.67
New York,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,15.67
New York,Google Men's Long & Lean Tee Grey,Apparel,1.0,20.62
New York,Google Men's Short Sleeve Hero Tee Heather,Apparel,2.0,19.59
New York,Google Men's Quilted Insulated Vest Black,Apparel,1.0,77.36
California,Google Men's Short Sleeve Hero Tee Heather,Apparel,1.0,15.67
Chicago,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,19.59
Chicago,Google Men's  Zip Hoodie,Apparel,1.0,57.76
Chicago,Google Men's Pullover Hoodie Grey,Apparel,1.0,53.64
Chicago,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,20.62
Chicago,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,17.53
Chicago,Google Women's 1/4 Zip Performance Pullover Black,Apparel,1.0,67.05
Chicago,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53
Chicago,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,19.59
Chicago,Google Men's Performance Hero Tee Gunmetal,Apparel,1.0,22.69
Chicago,Google 3/4 Sleeve Raglan Badge Henley Black,Apparel,1.0,25.78
California,Android Lifted Men's Short Sleeve Tee Blue,Apparel,1.0,20.62
California,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,1.0,20.62
California,Android Men's Take Charge Short Sleeve Tee Purple,Apparel,1.0,20.62
California,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53
California,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,17.53
California,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,17.53
California,Google Twill Cap,Apparel,10.0,11.34
California,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,14.02
California,Google Infant Zip Hood Pink,Apparel,1.0,31.35
California,YouTube Women's Short Sleeve Tri-blend Badge Tee Charcoal,Apparel,1.0,19.59
California,Google Tri-blend Hoodie Grey,Apparel,1.0,41.26
New Jersey,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2.0,17.53
New Jersey,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,17.53
Chicago,Google Toddler Hoodie Royal Blue,Apparel,1.0,31.35
Chicago,Google Onesie Green,Apparel,1.0,19.8
California,Google Onesie Green,Apparel,1.0,19.8
New Jersey,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,1.0,36.1
New Jersey,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53
New Jersey,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,2.0,17.53
New Jersey,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,2.0,17.53
New Jersey,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.0,17.53
New Jersey,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53
New Jersey,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2.0,17.53
New Jersey,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,20.62
New York,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,17.53
New York,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,14.02
New York,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,14.02
New York,Google Men's Vintage Tank,Apparel,1.0,21.65
New York,Google Men's Performance Polo Grey/Black,Apparel,1.0,92.84
New York,Google Women's Quilted Insulated Vest White,Apparel,1.0,77.36
New York,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1.0,16.5
New York,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,16.5
New York,Google Men's  Zip Hoodie,Apparel,1.0,46.21
New York,Google Men's  Zip Hoodie,Apparel,1.0,46.21
New York,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,17.53
New York,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,17.53
New York,Google Men's  Zip Hoodie,Apparel,1.0,46.21
New York,Google Men's Vintage Badge Tee Black,Apparel,1.0,19.59
New York,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,19.59
New Jersey,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67
New Jersey,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1.0,14.02
New Jersey,Google Men's  Zip Hoodie,Apparel,1.0,46.21
New Jersey,Google Women's Fleece Hoodie,Apparel,1.0,46.21
New Jersey,Android Men's  Zip Hoodie,Apparel,1.0,46.21
Chicago,YouTube Womens 3/4 Sleeve Baseball Raglan White/Black,Apparel,1.0,20.62
Chicago,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,19.59
Chicago,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,17.53
California,Android Toddler Short Sleeve T-shirt Pink,Apparel,1.0,14.02
California,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,2.0,14.02
New York,Google Women's Short Sleeve Hero Tee White,Apparel,3.0,14.02
New York,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,14.02
New York,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,14.02
New York,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,14.02
New York,Google Onesie Green,Apparel,1.0,19.8
New York,Google Infant Zip Hood Pink,Apparel,1.0,31.35
New York,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53
New York,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53
New York,Google Toddler Short Sleeve Tee White,Apparel,1.0,14.02
New York,Google Toddler Short Sleeve Tee White,Apparel,1.0,14.02
New York,Google Toddler Short Sleeve Tee Red,Apparel,1.0,14.02
New York,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,5.0,14.02
New York,Google Women's Short Sleeve Hero Tee White,Apparel,5.0,14.02
New York,Android Twill Cap,Apparel,1.0,9.07
New York,Google Men's  Zip Hoodie,Apparel,1.0,46.21
New York,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5
New York,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,14.02
New York,YouTube Men's Vintage Tee,Apparel,1.0,19.59
New York,Google Women's Fleece Hoodie,Apparel,1.0,46.21
New York,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Apparel,1.0,15.67
New York,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Apparel,1.0,28.88
New York,Google Toddler Hoodie Royal Blue,Apparel,1.0,31.35
New York,Google Toddler Hoodie Royal Blue,Apparel,1.0,31.35
New York,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,99.03
New York,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,61.89
New York,Google Youth Girl Tee Green,Apparel,1.0,15.67
New York,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Apparel,1.0,28.88
New York,YouTube Men's Fleece Hoodie Black,Apparel,1.0,46.21
New York,You Tube Toddler Short Sleeve Tee Red,Apparel,1.0,14.02
New York,YouTube Youth Short Sleeve Tee Red,Apparel,1.0,15.67
New York,YouTube Twill Cap,Apparel,1.0,9.07
New York,Google Women's Short Sleeve Hero Tee Black,Apparel,1.0,14.02
New York,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,5.0,15.67
New York,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,5.0,15.67
New York,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,3.0,15.67
New York,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,5.0,15.67
New York,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,5.0,15.67
New York,YouTube Men's Fleece Hoodie Black,Apparel,5.0,46.21
New York,YouTube Women's Fleece Hoodie Black,Apparel,5.0,46.21
Chicago,YouTube Women's Fleece Hoodie Black,Apparel,5.0,46.21
California,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,20.62
California,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,20.62
California,Google Vintage Henley Grey/Black,Apparel,1.0,24.75
California,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,2.0,72.2
California,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,2.0,72.2
California,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,2.0,72.2
California,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,77.36
California,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,2.0,16.5
California,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,4.0,16.5
California,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.0,14.02
California,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,5.0,14.02
California,Google Women's Short Sleeve Hero Tee White,Apparel,3.0,14.02
California,Google Women's Short Sleeve Hero Tee White,Apparel,4.0,14.02
California,Google Women's Tee Grey,Apparel,3.0,19.8
California,Google Women's Tee Grey,Apparel,3.0,19.8
California,Google Women's Long Sleeve Tee Lavender,Apparel,3.0,19.8
California,Google Women's Vintage Hero Tee White,Apparel,3.0,15.67
California,Google Women's Vintage Hero Tee White,Apparel,5.0,15.67
California,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,3.0,15.67
California,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,5.0,15.67
California,Google Women's Vintage Hero Tee Platinum,Apparel,1.0,19.59
Chicago,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1.0,61.89
Washington DC,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,17.53
Washington DC,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,20.62
Washington DC,Google Infant Zip Hood Royal Blue,Apparel,1.0,31.35
Washington DC,Google Infant Short Sleeve Tee White,Apparel,1.0,14.02
Washington DC,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,2.0,19.59
Washington DC,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,2.0,19.59
Washington DC,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,2.0,19.59
New York,Google Women's Scoop Neck Tee Black,Apparel,2.0,20.62
New York,Google Women's Scoop Neck Tee Black,Apparel,2.0,20.62
New York,Google Women's Scoop Neck Tee Black,Apparel,2.0,20.62
New York,Men's Weatherblock Shell Jacket Black,Apparel,1.0,95.93
New York,Google Women's Short Sleeve Hero Tee White,Apparel,5.0,17.53
Chicago,Google Onesie Royal Blue,Apparel,1.0,19.8
California,Google Infant Zip Hood Pink,Apparel,1.0,31.35
California,Google Onesie Red/Graphite,Apparel,1.0,19.8
California,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,3.0,20.62
California,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,5.0,20.62
California,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,3.0,20.62
California,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,20.62
California,Google 3/4 Sleeve Raglan Badge Henley Black,Apparel,3.0,25.78
California,Google 3/4 Sleeve Raglan Badge Henley Black,Apparel,5.0,25.78
California,Google 3/4 Sleeve Raglan Badge Henley Black,Apparel,4.0,25.78
California,Google Men's 3/4 Sleeve Raglan Henley Grey,Apparel,4.0,25.78
California,Google Men's 3/4 Sleeve Raglan Henley Grey,Apparel,5.0,25.78
California,Google Men's 3/4 Sleeve Raglan Henley Grey,Apparel,4.0,25.78
California,Google Women's Tee Grey,Apparel,3.0,24.75
California,Google Women's Tee Grey,Apparel,5.0,24.75
California,Google Women's Tee Grey,Apparel,3.0,24.75
California,Google Women's Tee Grey,Apparel,2.0,24.75
California,Google Onesie Royal Blue,Apparel,1.0,24.75
California,Google Men's Performance Polo Grey/Black,Apparel,1.0,74.27
California,Google Men's Performance Polo Grey/Black,Apparel,1.0,74.27
California,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1.0,20.62
California,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,19.59
California,YouTube Twill Cap,Apparel,1.0,11.34
California,Google Men's Performance Hero Tee Gunmetal,Apparel,1.0,18.15
California,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1.0,14.02
California,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1.0,61.89
California,Google Men's  Zip Hoodie,Apparel,1.0,46.21
California,Google Men's Pullover Hoodie Grey,Apparel,1.0,42.91
California,Google Women's Yoga Jacket Black,Apparel,1.0,86.65
California,Android Toddler Short Sleeve T-shirt Aqua,Apparel,1.0,17.53
California,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1.0,17.53
California,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,17.53
California,Google Onesie Green,Apparel,1.0,24.75
California,Google Men's  Zip Hoodie,Apparel,1.0,57.76
California,Google Men's  Zip Hoodie,Apparel,1.0,46.21
California,Google Men's  Zip Hoodie,Apparel,1.0,46.21
California,Google Women's Fleece Hoodie,Apparel,1.0,46.21
California,Google Infant Zip Hood Pink,Apparel,2.0,31.35
California,Google Women's Fleece Hoodie,Apparel,1.0,57.76
California,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,17.53
California,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1.0,19.59
New York,Google Men's Short Sleeve Hero Tee Heather,Apparel,1.0,15.67
New York,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,16.5
New York,Google Men's  Zip Hoodie,Apparel,1.0,46.21
New York,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53
New York,Google Men's  Zip Hoodie,Apparel,1.0,57.76
New York,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.67
New York,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,16.5
New York,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,20.62
New York,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1.0,15.67
